z,ra,dec,r,grModelColor
0.4846044,197.2700853,6.0543912,20.81378,1.53094864
0.4047421,145.7030731,47.02020135,19.78771,1.71775436
0.4518379,207.115324,5.68790048,20.73169,1.75462532
0.4516712,220.7888703,5.27367012,19.24879,0.8977623
0.4928341,236.8380723,55.06338719,20.48049,1.66384315
0.492204,237.8655816,54.31358359,20.02461,1.74269867
0.496379,239.5941698,53.42512264,19.77567,1.47166824
0.4747317,223.9239289,61.47163649,20.2742,1.96406364
0.400349,233.9022729,57.2342403,19.15119,1.76737785
0.4800198,236.4331616,56.09439451,20.28867,1.71029091
0.4914885,226.2237536,61.21426445,20.27492,1.57659721
0.408203,134.9303308,34.34002476,19.51188,1.80663681
0.4442471,182.7812641,60.26785238,19.18851,1.77773857
0.4324143,194.9181076,59.96919141,19.74225,1.45607567
0.4964278,193.9776739,60.39250055,20.30864,1.74163818
0.4724758,197.0641945,60.23634892,19.98927,1.74686432
0.4759976,203.6216309,59.40665846,20.22349,1.75780106
0.4840703,180.3606024,60.99679584,20.4802,1.64927483
0.4417377,181.5016309,61.17044888,19.41542,1.63308716
0.4576839,127.4689947,30.1429063,20.26667,1.80163193
0.492401,173.4475757,6.43611494,20.50618,1.83947182
0.4829634,160.6493634,6.24509448,20.46353,1.71663857
0.4781506,145.7668533,40.18331385,20.36382,1.66808891
0.4728276,145.8886643,40.07838347,19.73273,2.19506645
0.4519413,145.3928675,47.02768074,20.22928,1.73712921
0.4770806,164.6873522,6.44478979,20.75925,1.60627937
0.4827439,178.5349197,7.02769983,20.11799,1.85001183
0.4523763,124.9809328,3.5870116,19.46043,1.58129501
0.4750617,165.6892746,45.72006926,20.51067,1.62754059
0.4929512,167.8654569,46.03754857,20.3103,2.03467369
0.4486415,126.6344085,3.87115477,20.13064,1.55894279
0.4907361,135.2463295,4.79797398,20.30084,1.71351051
0.482653,136.6631615,4.92316235,19.42252,1.91562843
0.4915219,142.530114,5.47601943,20.69451,1.16784477
0.4544541,151.8013329,6.17114763,20.74967,1.45117378
0.4837996,153.5804509,6.27042618,20.47207,1.55513191
0.4884,161.9082154,6.80742131,20.64067,1.44668198
0.4791286,126.8437864,4.27022394,20.01502,1.6239624
0.4668791,136.0099357,5.31768461,20.27123,1.83127785
0.4469023,167.6006391,46.81721782,19.61727,1.41548347
0.4763584,167.7006644,46.8692424,19.19961,1.88804436
0.4589385,137.5178824,5.91344187,20.60126,1.70936966
0.4528139,138.5128973,6.01584198,18.55531,1.90353775
0.4806537,141.6651462,6.19209382,20.0493,1.31702995
0.45655,144.2523033,6.48269984,19.3519,1.76436043
0.4943695,150.6190809,6.92896093,19.33069,1.65040779
0.4834417,159.7101589,7.44523085,20.11168,1.62033463
0.4887606,129.2876209,5.40174364,20.25694,1.79675293
0.4740006,163.1904907,46.54128269,19.96042,1.70020676
0.4914672,136.2869031,6.20031223,20.58562,1.6585865
0.4595988,150.9802265,7.42218592,20.18287,1.66503334
0.4899719,152.4206227,7.38460113,20.39464,1.72537041
0.4298196,158.3243292,7.85540851,19.31255,1.71701813
0.4564605,167.4721626,8.23440592,20.29825,1.58647156
0.4381197,175.952609,8.49120342,19.988,1.4705925
0.4494412,195.0377777,8.73082446,20.34946,1.60323524
0.4961586,132.5991255,5.33091509,20.13221,2.17843437
0.4919917,143.6474922,9.20650087,19.98608,1.72481728
0.4552714,167.7453076,8.92050312,19.051,1.8260479
0.4186639,191.2237373,9.1858757,19.3445,1.71167755
0.4364885,153.4197253,10.35382952,19.95687,2.14436531
0.4569598,192.1440773,9.25061378,19.55353,1.55242729
0.4207332,189.9342593,59.89047545,19.45629,2.02795792
0.478279,203.1765713,58.50822336,20.06115,1.54011345
0.4056593,177.5618073,48.41881881,19.07577,1.81870461
0.4634768,134.4951008,43.84692082,20.43943,1.47452736
0.4950901,200.074033,59.55071602,20.33596,1.68900681
0.4503605,125.3857211,5.21727277,20.39161,1.69139481
0.4022081,125.1013127,5.54877083,19.215,1.77145576
0.496448,198.7192057,60.10659165,20.21874,1.87154388
0.4350653,189.5644622,61.16044866,19.83309,1.52763748
0.4309379,123.7879086,3.02454693,20.22741,1.58717918
0.412411,153.0793993,5.83825818,20.16198,1.73500061
0.4198395,154.1430571,5.85273879,19.86674,1.71385956
0.4934433,162.3053213,6.48385873,20.07439,2.04260635
0.4686504,168.8694202,6.67795759,20.39646,1.53867912
0.4500765,177.0616622,6.8806998,19.53465,1.73428345
0.4218576,178.226186,6.9514014,19.13655,1.78354263
0.4339928,138.0725171,5.06878825,19.74983,1.79316521
0.4958139,138.7384059,5.14386983,20.39038,1.62634659
0.4767458,151.1337996,6.20038263,19.14043,1.63048744
0.4566763,159.6043421,6.59903344,19.60686,1.7267971
0.4943289,162.0260079,6.80405834,19.88356,1.5018959
0.4279272,176.0292855,7.20614919,19.48137,1.80811882
0.4873061,153.3809574,10.74501466,19.44474,1.61738205
0.4926457,182.9582652,7.80691788,20.39946,1.73948288
0.4611704,142.7142117,6.21524932,19.23034,1.88406181
0.438894,158.7347222,7.53590335,20.72275,1.64038849
0.4846555,158.8646295,7.3742236,19.95098,1.92561531
0.4489375,166.1440502,7.87440066,20.14431,1.8051548
0.4559059,171.0348849,7.91878202,19.40179,1.81253624
0.4319688,178.5765899,8.24333722,19.80367,1.37522697
0.4026663,128.1570777,5.3131854,19.68435,1.84424591
0.406722,128.5878397,5.43191403,20.22455,1.68916512
0.4285215,138.416205,6.30250477,19.35388,1.80706024
0.4768244,140.2539348,6.43845251,21.09277,1.88079262
0.4268593,144.2339022,6.89797701,19.46768,1.91383743
0.4671353,145.7823914,6.9241735,20.13695,1.5964241
0.4532818,146.0915962,7.07281077,20.3189,1.59779739
0.4493436,151.9683131,7.52170419,20.34631,2.04204178
0.47399,166.0771543,8.29949981,20.23394,1.56307602
0.4755947,189.9802932,8.90362267,20.54208,1.6785984
0.4627124,195.9440865,8.59526852,19.50046,2.36603737
0.4848163,152.9535635,7.81896294,19.73182,1.93047523
0.4362692,159.7641321,8.27181135,19.95313,1.68883705
0.4307949,165.6400711,8.77725643,20.23373,1.51795578
0.4943141,169.6941577,8.94395406,19.58011,1.62847519
0.4027402,170.687847,8.97649255,20.58457,1.75792122
0.4759502,174.8021768,9.14142789,19.62811,1.75841141
0.4838259,185.460674,9.31258683,20.62731,1.73101997
0.4682757,190.3514651,9.25696844,20.01715,1.522295
0.45761,194.0923309,9.16691902,20.05375,1.63349533
0.4411222,139.5495279,35.76524573,20.00914,1.63241386
0.4999919,158.8017789,57.52450847,20.47481,1.76520157
0.4371067,170.1309592,59.47309169,19.44581,1.74432564
0.48099,154.4878903,43.02693065,20.15342,1.61317444
0.4789979,150.4539496,55.80763104,19.82226,1.7422142
0.4596307,165.3355959,45.77755778,21.45241,1.43574142
0.4873581,165.7054982,45.71694875,20.26403,1.51691246
0.4189774,148.5651148,55.59918595,19.96931,1.64406586
0.4560189,157.5933037,58.14798351,20.62362,1.40529823
0.4934155,198.097019,58.36369802,20.30514,1.02927208
0.4422528,195.1933705,59.1451308,18.52156,1.70511055
0.4821483,179.3267268,59.72525013,20.12446,1.86880493
0.4808922,147.0925331,41.06738741,19.76056,1.89756012
0.4511492,200.0111803,59.06235938,20.01603,1.60847282
0.4640446,192.2623056,60.20602485,20.06814,1.73004913
0.49542,197.9520316,59.69113735,20.59894,1.44713783
0.4657985,203.1786779,58.97916817,20.01223,1.66007042
0.4961115,191.6286286,60.55287039,19.9285,1.61174583
0.4943409,186.28133,61.21371298,19.54463,1.33358002
0.4595436,162.1365146,6.06111209,19.47053,1.85007858
0.4797046,160.2492102,45.55076442,19.8354,1.75934792
0.4372236,164.7843428,6.07930084,20.37326,1.63482857
0.4718859,171.9201182,6.31565814,19.78368,1.86048698
0.4549151,163.6755882,46.28228212,18.61049,1.55013657
0.4696419,164.3940123,46.4440695,19.25313,1.7371006
0.4639748,173.674935,6.43968648,20.22352,1.75105858
0.4512665,141.1666456,4.94138722,20.19767,1.44875526
0.4672307,141.6887568,4.971696,20.56596,1.88850594
0.4712025,160.0564752,6.23249471,19.90141,1.59744644
0.4622899,160.6718336,6.38449561,19.81145,1.58026123
0.4488059,134.2852403,7.77078783,19.83665,1.91228294
0.4058401,162.0794189,6.3477845,19.53481,1.8029213
0.4883756,170.9581268,6.73507029,19.86947,1.61521721
0.4516806,125.0536635,3.56811407,19.4654,1.7553196
0.4486076,132.4887606,4.41953672,20.09469,1.59872246
0.4595071,141.5428527,5.26021828,20.46266,1.81663895
0.4478759,153.6996027,10.77657798,20.44363,1.57736778
0.4543623,151.3752166,6.21439537,19.6192,1.73344231
0.466749,164.5246227,6.87843573,20.35537,1.5799675
0.402663,150.0569386,6.57702541,19.44853,1.73135185
0.423458,141.5303904,9.57902441,20.4387,1.74610519
0.4291374,150.4915511,10.97851449,19.50703,2.07492638
0.4254535,174.9007943,7.79332667,18.57735,1.74485016
0.4709098,125.3907958,4.53548788,20.37339,1.54465103
0.4887632,128.0327257,4.76505718,20.37508,2.25527191
0.4293809,139.0882458,5.97179126,19.56068,1.84324074
0.404447,150.9107993,7.05662108,19.13161,1.80764961
0.4841334,173.8980002,8.12897401,19.38278,1.49792862
0.4534662,151.9678172,7.52100886,19.68392,2.00145912
0.4763276,145.8804657,36.91419685,20.10802,1.47812271
0.4862701,175.6452106,8.60507864,19.45593,1.8988018
0.4161293,176.7946153,8.52387202,19.28925,1.82081604
0.496029,124.9949257,3.1170822,21.05177,2.08277702
0.4863958,129.6664479,3.89223256,19.80839,1.57361031
0.423159,139.6505492,4.88071104,19.7305,1.80801964
0.4523381,142.4307868,5.17204613,20.25974,1.77129555
0.4344217,144.8882097,5.3818869,20.54264,1.62582207
0.437994,165.9108361,6.74012676,19.80204,1.71805763
0.4554308,166.2046107,6.81210935,19.99552,1.680233
0.409378,166.2675321,6.68914201,19.36304,1.72306442
0.4371305,123.0793155,3.60565367,20.64179,1.67082596
0.4549545,124.3867591,3.83046899,19.61607,1.74485588
0.4327372,132.6246199,4.70660331,18.9617,1.9003067
0.4335274,133.2967738,4.67304878,19.46552,1.86778259
0.4147252,133.5915317,4.81201282,20.15336,1.51854515
0.4751143,140.3234469,5.45215115,20.04393,1.62365532
0.4583955,162.2498895,6.93314518,19.23714,1.71995163
0.4404507,177.3216867,48.3329613,20.37012,1.61046219
0.4586252,127.0965039,5.54298608,19.73938,1.92261505
0.4398454,148.4250687,6.56551583,19.12906,1.7622261
0.4607828,150.7240964,6.82668385,19.60786,1.86063004
0.468738,155.6722589,7.14614233,20.281,2.13031006
0.4531713,159.3696736,7.39577618,20.02652,1.70750618
0.4523389,159.5537742,7.31868777,18.83712,1.6769886
0.4914879,161.4940354,7.50717283,21.00667,2.7857132
0.4423707,165.1262502,7.6853082,19.53762,1.84439087
0.4516929,123.4963517,4.55906533,19.46326,1.75832939
0.4232609,128.658178,5.13882078,19.3111,1.85107231
0.4432538,133.9152801,5.59193928,19.58434,1.9750309
0.458254,136.1838003,5.85036453,20.72834,1.48018265
0.4429188,148.4045948,7.05853321,19.43189,1.77555656
0.4533518,151.3443775,7.2035491,20.11922,1.63131523
0.4193567,158.5949782,7.7746734,19.28706,1.74242783
0.4828093,149.0144834,53.45925391,20.55619,1.36138725
0.4507935,149.1682026,53.55277486,20.00718,1.51246452
0.442624,159.6007797,56.41645706,19.80214,1.57094193
0.444488,160.6544014,56.57040344,19.36542,1.54812813
0.4916655,165.9084156,57.50119754,19.89852,1.88413811
0.4467512,157.781712,56.39482503,20.14133,1.89271736
0.4180957,159.5910691,56.74822674,18.79883,1.69283485
0.4880434,152.8071139,55.55685977,19.78677,1.65060043
0.4992122,157.5072716,57.25837037,20.24672,1.54993248
0.4099031,168.355002,59.3572095,18.20189,1.63455772
0.4585196,157.6681102,11.60380759,20.17937,1.77692032
0.4839863,158.2499965,11.80181656,20.13645,1.63620567
0.484853,149.0731578,55.28590687,19.85869,1.55475807
0.4207502,162.086701,59.16438757,19.16381,1.7243576
0.4661434,164.8662946,59.66996301,19.56646,1.41899681
0.4994546,181.2602559,58.97688979,20.05685,1.45057297
0.4338285,191.4730859,58.820099,19.3633,1.66773605
0.4432212,177.2175708,59.71079929,19.94235,1.65256691
0.4747408,181.4019365,59.75601625,20.20172,1.72496223
0.4257087,189.2340786,59.8678161,19.22932,1.77714348
0.4605058,167.1424887,54.70506838,20.52859,1.45996094
0.4089483,167.4730168,54.62922547,19.29352,2.00444031
0.4635967,197.4866216,55.3151418,19.89164,1.48333168
0.4290694,203.2988327,54.6257864,19.52755,1.70866394
0.4781591,187.0155762,54.09816359,19.81893,1.48532867
0.4198264,189.907659,53.88469888,19.34384,1.89988327
0.4855131,199.9844726,53.90632573,20.55619,1.93299103
0.4523468,125.2476157,23.84334847,19.508,1.74061203
0.4086861,201.8509323,53.77640637,19.31122,1.87065506
0.4784069,202.1992615,53.65400038,20.23169,1.7207737
0.4814441,203.2071919,53.56157523,20.42891,1.68429756
0.4789371,116.0267688,18.30987219,19.72416,1.84457397
0.4898547,198.1267523,54.97323309,20.26092,1.69514275
0.479156,198.1938713,55.05881243,20.29435,1.70582581
0.480279,203.8928893,54.23801744,20.6837,1.92934608
0.4852318,194.4881804,55.70654256,19.04396,1.38256454
0.4553983,199.9948964,55.34777843,20.5397,1.54420471
0.4775996,204.4482667,54.67512714,19.98197,2.03761673
0.4479555,218.1669178,49.26033367,19.13124,1.76243591
0.4817322,222.222469,47.7512819,20.3009,1.59713554
0.4832543,223.855049,47.28000369,20.6665,1.56860161
0.4949935,226.9768489,45.83979678,20.40158,1.4936657
0.405084,230.3719099,44.79118765,19.18986,1.86223793
0.4614902,125.8989011,24.62266583,20.50788,2.20876694
0.4786456,238.0511539,40.32489724,20.67256,1.2581749
0.4141977,240.2359267,38.67141135,20.29903,1.40520096
0.4750862,241.3903145,37.90360287,20.52794,1.39063454
0.4513348,220.9991481,49.1445468,19.89614,1.64245033
0.4234445,238.9393919,40.15297484,20.25652,1.56906891
0.4548715,240.1605872,39.44264756,19.99076,1.69739532
0.4346968,247.8464025,33.17433095,19.72996,1.76844215
0.4793412,115.4939684,24.47302415,20.07263,1.49203491
0.4743988,217.2633083,51.02996512,20.58592,1.90440369
0.4463304,225.2550871,48.1262383,19.51133,1.75395966
0.4940297,229.2240134,46.266015,19.26442,1.88226128
0.4601811,233.1770432,44.22687864,20.1092,1.43997002
0.455089,218.0883488,51.25973624,19.47415,1.74126816
0.4375911,142.9955234,34.07701772,20.10923,1.63571739
0.490732,218.3396609,50.98740429,20.19799,1.76841736
0.4151525,227.9030129,47.42402996,20.36531,1.59981346
0.4939191,221.434915,47.79965805,20.33648,1.54149628
0.4972228,210.7394257,51.59702609,20.18417,1.83769417
0.4971482,212.8228421,50.99598682,20.75958,1.6565361
0.4721752,213.4823484,50.81402485,20.23052,1.91160965
0.4868523,221.1641582,48.51518357,19.99597,1.97514534
0.4857941,224.2011185,47.33697736,19.96446,1.70396233
0.4823633,234.8625688,41.89114989,19.07534,1.71232796
0.4922705,237.7585255,40.0228536,20.75643,1.64559746
0.4894086,214.5926654,50.99672874,20.41922,1.7066555
0.4784791,216.0754618,50.52194879,20.12092,1.86845398
0.4424183,227.7842369,46.6802549,20.01422,1.25280571
0.4460487,182.1937913,64.82328232,20.29624,1.6136322
0.4457159,10.59448557,-5.9016968,20.51019,1.58348274
0.496554,229.4738239,59.96474461,19.91107,1.70643425
0.4032213,235.5303768,57.05933928,19.24354,1.73606873
0.4959555,229.4315898,60.63546222,19.91277,1.6847229
0.4389158,225.152053,62.78595316,19.47167,1.82524872
0.410192,229.9734763,60.95293534,19.282,1.64358139
0.4684211,116.0343194,27.11245274,19.57462,1.7508049
0.430322,254.7784909,38.36160379,19.37725,1.84583282
0.4134119,120.8326922,31.60158133,20.02598,1.72554207
0.4744487,260.4374307,29.63821389,19.79016,1.90857315
0.4482765,122.2406137,32.97311387,20.26376,1.7422924
0.4358221,255.3937894,38.26077112,20.39047,1.64378929
0.4345837,247.4714874,48.37455357,20.82201,1.66037369
0.4504264,251.7150936,44.03027122,19.64257,1.79924774
0.4875457,251.8626036,43.87502293,20.29667,1.56624985
0.4978851,253.8802655,41.25839568,19.66176,1.7216053
0.4964454,260.9635691,30.40585997,19.55907,1.72148895
0.4782694,251.0406271,45.36900314,20.45044,1.62400436
0.4701424,251.3162355,45.13796695,19.26667,1.71227074
0.4741156,252.0938622,44.21508873,20.35884,1.86378288
0.406525,254.0237781,41.94506014,19.73365,1.97470856
0.4990399,54.86907931,-0.15232433,21.24897,1.67644691
0.472609,35.63105881,0.82077697,20.70843,1.96156311
0.4847651,36.03891704,0.80556364,20.91215,2.27611732
0.4982189,254.12928,41.91270365,19.93159,1.62187958
0.4514851,40.9354011,0.67615185,19.52303,1.7229538
0.4580605,254.530229,42.12309578,20.40075,1.79746819
0.4729412,256.0021209,40.06016034,20.19105,1.73720169
0.4490702,261.8857751,31.04839206,20.34175,1.82061577
0.4610911,168.3990658,52.97040889,19.89546,1.53046799
0.4181002,133.928936,46.47361503,20.42817,1.61686897
0.4070466,160.2465768,56.66108783,18.49589,1.71865845
0.424123,162.628065,57.34894223,20.03001,1.8886528
0.4028463,166.1724728,57.78336116,19.46954,1.70737457
0.4588246,204.4702527,57.84678975,20.74713,0.97789383
0.4556554,125.9441521,41.21755886,20.13047,0.35861778
0.4564871,126.1071595,41.44583204,20.49,1.6746769
0.4395802,131.4705862,45.50314597,19.58978,1.70749855
0.429272,132.7853847,46.16378502,20.42141,1.66854095
0.4646351,135.9771932,48.15213664,19.54531,1.79018974
0.4802847,155.1284231,56.10792157,19.81193,1.67320061
0.4625432,157.0872125,56.40539899,19.04214,1.65621376
0.4980073,187.3897113,59.72240814,21.12869,1.59147644
0.4674512,168.251541,53.65007964,18.71912,1.71870804
0.4930941,130.4693436,45.36032116,19.65886,1.83908653
0.4570321,130.9211268,45.74398974,20.52439,1.25686073
0.4538425,137.1534799,49.32662996,19.05429,1.91538048
0.4033382,146.5352141,53.61170074,19.54031,1.86432076
0.4984426,162.8891416,58.20609985,20.38382,1.58623505
0.4292149,180.4847285,55.23853215,20.32135,1.66735268
0.4986593,161.4829546,56.34553616,19.81306,1.73955727
0.4616873,212.8355049,52.20272729,18.66505,1.62096024
0.4793623,122.6251556,29.89140639,20.6125,1.74524307
0.412643,123.3871074,30.42286794,19.54623,1.83800125
0.4101254,133.7456981,37.929286,19.38628,1.74881554
0.4765143,144.4149011,43.49148324,19.40529,1.71852875
0.4831866,124.5529364,31.92329642,20.04389,1.58621025
0.445939,124.6618236,31.95386331,20.43719,1.70299911
0.4548675,229.9463394,46.34372348,20.11032,0.95671654
0.4657829,132.7755375,37.98893934,19.68381,2.1037941
0.4874128,203.1360907,52.5566386,19.85481,1.40823936
0.4802019,203.0948544,52.59993473,20.71693,1.86180115
0.4255951,139.25989,41.5488923,20.27465,1.80836105
0.4367007,213.0396818,50.62458748,19.35769,1.69826508
0.485622,118.5393719,27.4840653,20.27442,1.58552361
0.4399086,120.4207856,29.09909886,20.05153,1.93774796
0.444211,123.8965221,31.96989022,19.12506,1.78937721
0.4413129,210.911671,52.03600728,18.45868,1.66190338
0.4543084,130.5071844,36.92122072,19.20843,1.67285728
0.4830669,132.3357766,38.06071367,20.50475,1.52740669
0.4985814,134.2206987,39.23053598,20.54542,1.457201
0.4840045,139.4550023,42.32581159,20.06735,1.46499252
0.4314122,142.519214,43.76169161,19.52122,1.88357544
0.4732213,144.0364236,44.3161651,21.74288,1.12913704
0.403543,146.6680934,45.55550856,19.5202,1.82754326
0.479048,119.930819,29.32986891,20.61152,1.63497734
0.4897346,124.4227813,33.04459439,19.79591,1.44996071
0.4142756,131.1993388,38.12784762,20.49783,1.80775642
0.4434453,211.8023605,52.56701631,19.51646,1.74145699
0.4454,213.2622759,52.36134374,19.83322,1.70335007
0.4790176,214.2632379,52.12224422,19.84431,1.69369125
0.4796653,214.4661816,52.09585372,20.18126,1.98202705
0.4874123,119.1237991,29.21226088,20.48531,1.91881561
0.4326984,135.8707389,41.29015626,19.34273,1.71675873
0.4893754,138.2132281,42.58188954,20.5031,1.60973549
0.45147,227.1197131,47.60583663,20.1745,1.56793976
0.4970437,145.1985234,45.88287901,19.93842,1.88734245
0.4798336,117.6891701,28.40127927,20.7467,1.80496407
0.4828536,117.9487233,28.66727581,19.89291,1.67782211
0.452282,121.3643437,31.59834428,20.22073,2.08543205
0.4362598,131.2159677,39.12110588,20.40956,1.62088394
0.4478106,135.9137361,42.01088226,20.02479,1.63258743
0.465744,140.5918327,44.43057747,20.14476,1.50941658
0.4851034,145.3990687,46.51199706,20.43529,1.21916389
0.4918868,153.3043554,46.91038029,20.16339,1.90920067
0.4503784,249.1630759,31.64568453,19.91841,1.40258408
0.4756366,153.3754508,46.99116131,20.16416,1.62645531
